DETID,FEM,ASIC,CHANNEL,X,Y,PED,QCAL,TOFFSET,TPERIOD,GAIN
0,16,1,13,0,0,250,1,7500,20,120
0,16,1,14,-41.535,38.6705,250,1,7500,20,120
0,16,1,15,-42.8888,37.1634,250,1,7500,20,120
0,16,1,16,-44.1879,35.6089,250,1,7500,20,120
0,16,1,17,-45.4307,34.009,250,1,7500,20,120
0,16,1,18,-46.6156,32.3658,250,1,7500,20,120
0,16,1,19,-48.8058,28.9578,250,1,7500,20,120
0,16,1,20,-47.7411,30.6814,250,1,7500,20,120
0,16,1,21,-50.7473,25.4023,250,1,7500,20,120
0,16,1,22,-49.8083,27.1974,250,1,7500,20,120
0,16,1,23,-52.4302,21.7173,250,1,7500,20,120
0,16,1,24,0,0,250,1,7500,20,120
0,16,1,25,-51.6216,23.5748,250,1,7500,20,120
0,16,1,26,-53.8459,17.9216,250,1,7500,20,120
0,16,1,27,-53.1719,19.8321,250,1,7500,20,120
0,16,1,28,-54.9872,14.0346,250,1,7500,20,120
0,16,1,29,-54.4512,15.9883,250,1,7500,20,120
0,16,1,30,-55.8483,10.0761,250,1,7500,20,120
0,16,1,31,-55.4531,12.0631,250,1,7500,20,120
0,16,1,32,-56.4248,6.06631,250,1,7500,20,120
0,16,1,33,-56.1724,8.07638,250,1,7500,20,120
0,16,1,34,-56.7138,2.02556,250,1,7500,20,120
0,16,1,35,-56.6054,4.04852,250,1,7500,20,120
0,16,1,36,-56.7138,-2.02554,250,1,7500,20,120
0,16,1,37,-56.75,-6.76737E-007,250,1,7500,20,120
0,16,1,38,-56.4248,-6.06629,250,1,7500,20,120
0,16,1,39,-56.6054,-4.04849,250,1,7500,20,120
0,16,1,40,-55.8483,-10.0761,250,1,7500,20,120
0,16,1,41,-56.1724,-8.07635,250,1,7500,20,120
0,16,1,42,-54.9872,-14.0346,250,1,7500,20,120
0,16,1,43,-55.4531,-12.0631,250,1,7500,20,120
0,16,1,44,-53.8459,-17.9216,250,1,7500,20,120
0,16,1,45,-54.4512,-15.9883,250,1,7500,20,120
0,16,1,46,-52.4302,-21.7173,250,1,7500,20,120
0,16,1,47,0,0,250,1,7500,20,120
0,16,1,48,-53.1719,-19.8321,250,1,7500,20,120
0,16,1,49,-50.7473,-25.4023,250,1,7500,20,120
0,16,1,50,-51.6216,-23.5748,250,1,7500,20,120
0,16,1,51,-48.8058,-28.9578,250,1,7500,20,120
0,16,1,52,-49.8083,-27.1974,250,1,7500,20,120
0,16,1,53,-47.7411,-30.6814,250,1,7500,20,120
0,16,1,54,-46.6156,-32.3658,250,1,7500,20,120
0,16,1,55,-45.4307,-34.009,250,1,7500,20,120
0,16,1,56,-44.1879,-35.6088,250,1,7500,20,120
0,16,1,57,-42.8888,-37.1633,250,1,7500,20,120
0,16,1,58,0,0,250,1,7500,20,120
0,16,1,59,-41.535,-38.6705,250,1,7500,20,120
0,16,1,60,0,0,250,1,7500,20,120
0,16,1,61,0,0,250,1,7500,20,120
0,16,1,62,0,0,250,1,7500,20,120
0,16,1,63,0,0,250,1,7500,20,120
0,16,1,64,0,0,250,1,7500,20,120
0,16,1,65,0,0,250,1,7500,20,120
0,16,1,66,0,0,250,1,7500,20,120
0,16,1,67,0,0,250,1,7500,20,120
0,16,1,68,0,0,250,1,7500,20,120
0,16,1,69,0,0,250,1,7500,20,120
0,16,2,0,0,0,250,1,7500,20,120
0,16,2,1,0,0,250,1,7500,20,120
0,16,2,2,0,0,250,1,7500,20,120
0,16,2,3,0,0,250,1,7500,20,120
0,16,2,4,0,0,250,1,7500,20,120
0,16,2,5,0,0,250,1,7500,20,120
0,16,2,6,0,0,250,1,7500,20,120
0,16,2,7,0,0,250,1,7500,20,120
0,16,2,8,0,0,250,1,7500,20,120
0,16,2,9,0,0,250,1,7500,20,120
0,16,2,10,0,0,250,1,7500,20,120
0,16,2,11,-41.6132,41.6132,250,1,7500,20,120
0,16,2,12,-43.0097,40.1682,250,1,7500,20,120
0,16,2,13,0,0,250,1,7500,20,120
0,16,2,14,-44.356,38.6764,250,1,7500,20,120
0,16,2,15,-45.6506,37.1395,250,1,7500,20,120
0,16,2,16,-46.892,35.5593,250,1,7500,20,120
0,16,2,17,-48.0787,33.9376,250,1,7500,20,120
0,16,2,18,-49.2093,32.2764,250,1,7500,20,120
0,16,2,19,-51.2972,28.843,250,1,7500,20,120
0,16,2,20,-50.2826,30.5775,250,1,7500,20,120
0,16,2,21,-53.146,25.2751,250,1,7500,20,120
0,16,2,22,-52.252,27.0748,250,1,7500,20,120
0,16,2,23,-54.7469,21.5894,250,1,7500,20,120
0,16,2,24,0,0,250,1,7500,20,120
0,16,2,25,-53.9779,23.4459,250,1,7500,20,120
0,16,2,26,-56.0926,17.803,250,1,7500,20,120
0,16,2,27,-55.4521,19.7077,250,1,7500,20,120
0,16,2,28,-57.1767,13.9336,250,1,7500,20,120
0,16,2,29,-56.6677,15.8775,250,1,7500,20,120
0,16,2,30,-57.9943,9.99922,250,1,7500,20,120
0,16,2,31,-57.6191,11.9734,250,1,7500,20,120
0,16,2,32,-58.5415,6.01824,250,1,7500,20,120
0,16,2,33,-58.3019,8.01341,250,1,7500,20,120
0,16,2,34,-58.8157,2.0092,250,1,7500,20,120
0,16,2,35,-58.7128,4.01606,250,1,7500,20,120
0,16,2,36,-58.8157,-2.0092,250,1,7500,20,120
0,16,2,37,-58.85,-7.01779E-007,250,1,7500,20,120
0,16,2,38,-58.5415,-6.01824,250,1,7500,20,120
0,16,2,39,-58.7128,-4.01607,250,1,7500,20,120
0,16,2,40,-57.9943,-9.99922,250,1,7500,20,120
0,16,2,41,-58.3019,-8.01341,250,1,7500,20,120
0,16,2,42,-57.1767,-13.9336,250,1,7500,20,120
0,16,2,43,-57.6191,-11.9734,250,1,7500,20,120
0,16,2,44,-56.0926,-17.803,250,1,7500,20,120
0,16,2,45,-56.6677,-15.8775,250,1,7500,20,120
0,16,2,46,-54.7469,-21.5894,250,1,7500,20,120
0,16,2,47,0,0,250,1,7500,20,120
0,16,2,48,-55.4521,-19.7077,250,1,7500,20,120
0,16,2,49,-53.1459,-25.2751,250,1,7500,20,120
0,16,2,50,-53.9779,-23.4459,250,1,7500,20,120
0,16,2,51,-51.2972,-28.843,250,1,7500,20,120
0,16,2,52,-52.252,-27.0748,250,1,7500,20,120
0,16,2,53,-50.2826,-30.5775,250,1,7500,20,120
0,16,2,54,-49.2093,-32.2764,250,1,7500,20,120
0,16,2,55,-48.0787,-33.9376,250,1,7500,20,120
0,16,2,56,-46.892,-35.5593,250,1,7500,20,120
0,16,2,57,-45.6506,-37.1395,250,1,7500,20,120
0,16,2,58,0,0,250,1,7500,20,120
0,16,2,59,-44.356,-38.6764,250,1,7500,20,120
0,16,2,60,-43.0097,-40.1682,250,1,7500,20,120
0,16,2,61,0,0,250,1,7500,20,120
0,16,2,62,0,0,250,1,7500,20,120
0,16,2,63,0,0,250,1,7500,20,120
0,16,2,64,0,0,250,1,7500,20,120
0,16,2,65,0,0,250,1,7500,20,120
0,16,2,66,0,0,250,1,7500,20,120
0,16,2,67,0,0,250,1,7500,20,120
0,16,2,68,0,0,250,1,7500,20,120
0,16,2,69,0,0,250,1,7500,20,120
0,16,3,0,0,0,250,1,7500,20,120
0,16,3,1,0,0,250,1,7500,20,120
0,16,3,2,0,0,250,1,7500,20,120
0,16,3,3,0,0,250,1,7500,20,120
0,16,3,4,0,0,250,1,7500,20,120
0,16,3,5,0,0,250,1,7500,20,120
0,16,3,6,0,0,250,1,7500,20,120
0,16,3,7,0,0,250,1,7500,20,120
0,16,3,8,0,0,250,1,7500,20,120
0,16,3,9,0,0,250,1,7500,20,120
0,16,3,10,-43.0982,43.0982,250,1,7500,20,120
0,16,3,11,-44.4852,41.6649,250,1,7500,20,120
0,16,3,12,-45.8246,40.1871,250,1,7500,20,120
0,16,3,13,0,0,250,1,7500,20,120
0,16,3,14,-47.115,38.6663,250,1,7500,20,120
0,16,3,15,-48.3549,37.104,250,1,7500,20,120
0,16,3,16,-49.543,35.502,250,1,7500,20,120
0,16,3,17,-50.6781,33.862,250,1,7500,20,120
0,16,3,18,-51.7589,32.1857,250,1,7500,20,120
0,16,3,19,-53.7531,28.7316,250,1,7500,20,120
0,16,3,20,-52.7843,30.475,250,1,7500,20,120
0,16,3,21,-55.5171,25.1545,250,1,7500,20,120
0,16,3,22,-54.6644,26.9575,250,1,7500,20,120
0,16,3,23,-57.0435,21.4696,250,1,7500,20,120
0,16,3,24,0,0,250,1,7500,20,120
0,16,3,25,-56.3105,23.3245,250,1,7500,20,120
0,16,3,26,-58.3255,17.6928,250,1,7500,20,120
0,16,3,27,-57.7154,19.5917,250,1,7500,20,120
0,16,3,28,-59.3578,13.8403,250,1,7500,20,120
0,16,3,29,-58.8732,15.775,250,1,7500,20,120
0,16,3,30,-60.1359,9.92846,250,1,7500,20,120
0,16,3,31,-59.7789,11.8908,250,1,7500,20,120
0,16,3,32,-60.6565,5.97413,250,1,7500,20,120
0,16,3,33,-60.4286,7.95555,250,1,7500,20,120
0,16,3,34,-60.9174,1.99422,250,1,7500,20,120
0,16,3,35,-60.8195,3.98631,250,1,7500,20,120
0,16,3,36,-60.9174,-1.99422,250,1,7500,20,120
0,16,3,37,-60.95,-7.26821E-007,250,1,7500,20,120
0,16,3,38,-60.6565,-5.97416,250,1,7500,20,120
0,16,3,39,-60.8195,-3.98634,250,1,7500,20,120
0,16,3,40,-60.1359,-9.92849,250,1,7500,20,120
0,16,3,41,-60.4286,-7.95558,250,1,7500,20,120
0,16,3,42,-59.3578,-13.8403,250,1,7500,20,120
0,16,3,43,-59.7789,-11.8908,250,1,7500,20,120
0,16,3,44,-58.3255,-17.6929,250,1,7500,20,120
0,16,3,45,-58.8732,-15.775,250,1,7500,20,120
0,16,3,46,-57.0435,-21.4697,250,1,7500,20,120
0,16,3,47,0,0,250,1,7500,20,120
0,16,3,48,-57.7154,-19.5918,250,1,7500,20,120
0,16,3,49,-55.5171,-25.1545,250,1,7500,20,120
0,16,3,50,-56.3105,-23.3246,250,1,7500,20,120
0,16,3,51,-53.7531,-28.7316,250,1,7500,20,120
0,16,3,52,-54.6644,-26.9575,250,1,7500,20,120
0,16,3,53,-52.7843,-30.475,250,1,7500,20,120
0,16,3,54,-51.7589,-32.1858,250,1,7500,20,120
0,16,3,55,-50.6781,-33.862,250,1,7500,20,120
0,16,3,56,-49.543,-35.502,250,1,7500,20,120
0,16,3,57,-48.3549,-37.104,250,1,7500,20,120
0,16,3,58,0,0,250,1,7500,20,120
0,16,3,59,-47.115,-38.6663,250,1,7500,20,120
0,16,3,60,-45.8246,-40.1871,250,1,7500,20,120
0,16,3,61,-44.4852,-41.6649,250,1,7500,20,120
0,16,3,62,0,0,250,1,7500,20,120
0,16,3,63,0,0,250,1,7500,20,120
0,16,3,64,0,0,250,1,7500,20,120
0,16,3,65,0,0,250,1,7500,20,120
0,16,3,66,0,0,250,1,7500,20,120
0,16,3,67,0,0,250,1,7500,20,120
0,16,3,68,0,0,250,1,7500,20,120
0,16,3,69,0,0,250,1,7500,20,120
0,17,0,0,0,0,250,1,7500,20,120
0,17,0,1,0,0,250,1,7500,20,120
0,17,0,2,0,0,250,1,7500,20,120
0,17,0,3,0,0,250,1,7500,20,120
0,17,0,4,0,0,250,1,7500,20,120
0,17,0,5,0,0,250,1,7500,20,120
0,17,0,6,0,0,250,1,7500,20,120
0,17,0,7,0,0,250,1,7500,20,120
0,17,0,8,0,0,250,1,7500,20,120
0,17,0,9,-45.2919,43.8628,250,1,7500,20,120
0,17,0,10,-46.6745,42.3886,250,1,7500,20,120
0,17,0,11,-48.0092,40.8708,250,1,7500,20,120
0,17,0,12,-49.2945,39.311,250,1,7500,20,120
0,17,0,13,0,0,250,1,7500,20,120
0,17,0,14,-50.5291,37.7109,250,1,7500,20,120
0,17,0,15,-51.7119,36.0719,250,1,7500,20,120
0,17,0,16,-52.8415,34.396,250,1,7500,20,120
0,17,0,17,-53.9168,32.6846,250,1,7500,20,120
0,17,0,18,-54.9367,30.9397,250,1,7500,20,120
0,17,0,19,-56.8061,27.3564,250,1,7500,20,120
0,17,0,20,-55.9001,29.163,250,1,7500,20,120
0,17,0,21,-58.4421,23.6606,250,1,7500,20,120
0,17,0,22,-57.6537,25.5216,250,1,7500,20,120
0,17,0,23,-59.838,19.8676,250,1,7500,20,120
0,17,0,24,0,0,250,1,7500,20,120
0,17,0,25,-59.1704,21.7753,250,1,7500,20,120
0,17,0,26,-60.9879,15.9929,250,1,7500,20,120
0,17,0,27,-60.444,17.9395,250,1,7500,20,120
0,17,0,28,-61.8873,12.0525,250,1,7500,20,120
0,17,0,29,-61.4692,14.0299,250,1,7500,20,120
0,17,0,30,-62.5324,8.06265,250,1,7500,20,120
0,17,0,31,-62.2418,10.0628,250,1,7500,20,120
0,17,0,32,-62.9205,4.03962,250,1,7500,20,120
0,17,0,33,-62.7587,6.05423,250,1,7500,20,120
0,17,0,34,-63.05,-7.51864E-007,250,1,7500,20,120
0,17,0,35,-63.0176,2.02083,250,1,7500,20,120
0,17,0,36,-62.9205,-4.03963,250,1,7500,20,120
0,17,0,37,-63.0176,-2.02087,250,1,7500,20,120
0,17,0,38,-62.5324,-8.06268,250,1,7500,20,120
0,17,0,39,-62.7587,-6.05426,250,1,7500,20,120
0,17,0,40,-61.8873,-12.0526,250,1,7500,20,120
0,17,0,41,-62.2418,-10.0628,250,1,7500,20,120
0,17,0,42,-60.9879,-15.9929,250,1,7500,20,120
0,17,0,43,-61.4692,-14.03,250,1,7500,20,120
0,17,0,44,-59.838,-19.8676,250,1,7500,20,120
0,17,0,45,-60.444,-17.9395,250,1,7500,20,120
0,17,0,46,-58.4421,-23.6606,250,1,7500,20,120
0,17,0,47,0,0,250,1,7500,20,120
0,17,0,48,-59.1704,-21.7753,250,1,7500,20,120
0,17,0,49,-56.8061,-27.3564,250,1,7500,20,120
0,17,0,50,-57.6537,-25.5216,250,1,7500,20,120
0,17,0,51,-54.9366,-30.9398,250,1,7500,20,120
0,17,0,52,-55.9001,-29.1631,250,1,7500,20,120
0,17,0,53,-53.9167,-32.6847,250,1,7500,20,120
0,17,0,54,-52.8415,-34.396,250,1,7500,20,120
0,17,0,55,-51.7118,-36.072,250,1,7500,20,120
0,17,0,56,-50.5291,-37.7109,250,1,7500,20,120
0,17,0,57,-49.2945,-39.311,250,1,7500,20,120
0,17,0,58,0,0,250,1,7500,20,120
0,17,0,59,-48.0092,-40.8708,250,1,7500,20,120
0,17,0,60,-46.6745,-42.3886,250,1,7500,20,120
0,17,0,61,-45.2919,-43.8628,250,1,7500,20,120
0,17,0,62,0,0,250,1,7500,20,120
0,17,0,63,0,0,250,1,7500,20,120
0,17,0,64,0,0,250,1,7500,20,120
0,17,0,65,0,0,250,1,7500,20,120
0,17,0,66,0,0,250,1,7500,20,120
0,17,0,67,0,0,250,1,7500,20,120
0,17,0,68,0,0,250,1,7500,20,120
0,17,0,69,0,0,250,1,7500,20,120
0,17,1,0,0,0,250,1,7500,20,120
0,17,1,1,0,0,250,1,7500,20,120
0,17,1,2,0,0,250,1,7500,20,120
0,17,1,3,0,0,250,1,7500,20,120
0,17,1,4,0,0,250,1,7500,20,120
0,17,1,5,0,0,250,1,7500,20,120
0,17,1,6,0,0,250,1,7500,20,120
0,17,1,7,0,0,250,1,7500,20,120
0,17,1,8,-46.772,45.3531,250,1,7500,20,120
0,17,1,9,-48.1464,43.8913,250,1,7500,20,120
0,17,1,10,-49.4752,42.3878,250,1,7500,20,120
0,17,1,11,-50.7571,40.8441,250,1,7500,20,120
0,17,1,12,-51.9908,39.2617,250,1,7500,20,120
0,17,1,13,0,0,250,1,7500,20,120
0,17,1,14,-53.1752,37.642,250,1,7500,20,120
0,17,1,15,-54.3092,35.9866,250,1,7500,20,120
0,17,1,16,-55.3916,34.2971,250,1,7500,20,120
0,17,1,17,-56.4216,32.575,250,1,7500,20,120
0,17,1,18,-57.3979,30.822,250,1,7500,20,120
0,17,1,19,-59.1865,27.2301,250,1,7500,20,120
0,17,1,20,-58.3199,29.0399,250,1,7500,20,120
0,17,1,21,-60.7506,23.5349,250,1,7500,20,120
0,17,1,22,-59.997,25.3946,250,1,7500,20,120
0,17,1,23,-62.0842,19.7504,250,1,7500,20,120
0,17,1,24,0,0,250,1,7500,20,120
0,17,1,25,-61.4465,21.6529,250,1,7500,20,120
0,17,1,26,-63.1823,15.891,250,1,7500,20,120
0,17,1,27,-62.6629,17.8291,250,1,7500,20,120
0,17,1,28,-64.0407,11.9713,250,1,7500,20,120
0,17,1,29,-63.6417,13.9377,250,1,7500,20,120
0,17,1,30,-64.6562,8.00619,250,1,7500,20,120
0,17,1,31,-64.379,9.99348,250,1,7500,20,120
0,17,1,32,-65.0264,4.01072,250,1,7500,20,120
0,17,1,33,-64.8721,6.0113,250,1,7500,20,120
0,17,1,34,-65.15,-7.76906E-007,250,1,7500,20,120
0,17,1,35,-65.1191,2.00629,250,1,7500,20,120
0,17,1,36,-65.0264,-4.01069,250,1,7500,20,120
0,17,1,37,-65.1191,-2.00629,250,1,7500,20,120
0,17,1,38,-64.6562,-8.00616,250,1,7500,20,120
0,17,1,39,-64.8721,-6.01127,250,1,7500,20,120
0,17,1,40,-64.0407,-11.9713,250,1,7500,20,120
0,17,1,41,-64.379,-9.99345,250,1,7500,20,120
0,17,1,42,-63.1823,-15.891,250,1,7500,20,120
0,17,1,43,-63.6417,-13.9377,250,1,7500,20,120
0,17,1,44,-62.0842,-19.7504,250,1,7500,20,120
0,17,1,45,-62.6629,-17.8291,250,1,7500,20,120
0,17,1,46,-60.7506,-23.5349,250,1,7500,20,120
0,17,1,47,0,0,250,1,7500,20,120
0,17,1,48,-61.4465,-21.6529,250,1,7500,20,120
0,17,1,49,-59.1865,-27.2301,250,1,7500,20,120
0,17,1,50,-59.997,-25.3945,250,1,7500,20,120
0,17,1,51,-57.3979,-30.822,250,1,7500,20,120
0,17,1,52,-58.3199,-29.0399,250,1,7500,20,120
0,17,1,53,-56.4216,-32.575,250,1,7500,20,120
0,17,1,54,-55.3917,-34.297,250,1,7500,20,120
0,17,1,55,-54.3092,-35.9866,250,1,7500,20,120
0,17,1,56,-53.1752,-37.642,250,1,7500,20,120
0,17,1,57,-51.9908,-39.2616,250,1,7500,20,120
0,17,1,58,0,0,250,1,7500,20,120
0,17,1,59,-50.7571,-40.8441,250,1,7500,20,120
0,17,1,60,-49.4752,-42.3878,250,1,7500,20,120
0,17,1,61,-48.1464,-43.8913,250,1,7500,20,120
0,17,1,62,-46.772,-45.3531,250,1,7500,20,120
0,17,1,63,0,0,250,1,7500,20,120
0,17,1,64,0,0,250,1,7500,20,120
0,17,1,65,0,0,250,1,7500,20,120
0,17,1,66,0,0,250,1,7500,20,120
0,17,1,67,0,0,250,1,7500,20,120
0,17,1,68,0,0,250,1,7500,20,120
0,17,1,69,0,0,250,1,7500,20,120
0,17,2,0,0,0,250,1,7500,20,120
0,17,2,1,0,0,250,1,7500,20,120
0,17,2,2,0,0,250,1,7500,20,120
0,17,2,3,0,0,250,1,7500,20,120
0,17,2,4,0,0,250,1,7500,20,120
0,17,2,5,0,0,250,1,7500,20,120
0,17,2,6,0,0,250,1,7500,20,120
0,17,2,7,-48.2524,46.8431,250,1,7500,20,120
0,17,2,8,-49.6193,45.3926,250,1,7500,20,120
0,17,2,9,-50.9426,43.9023,250,1,7500,20,120
0,17,2,10,-52.2212,42.3734,250,1,7500,20,120
0,17,2,11,-53.454,40.8073,250,1,7500,20,120
0,17,2,12,-54.6397,39.2054,250,1,7500,20,120
0,17,2,13,0,0,250,1,7500,20,120
0,17,2,14,-55.7775,37.569,250,1,7500,20,120
0,17,2,15,-56.8663,35.8996,250,1,7500,20,120
0,17,2,16,-57.9052,34.1987,250,1,7500,20,120
0,17,2,17,-58.8932,32.4678,250,1,7500,20,120
0,17,2,18,-59.8294,30.7083,250,1,7500,20,120
0,17,2,19,-61.5435,27.1101,250,1,7500,20,120
0,17,2,20,-60.7132,28.9219,250,1,7500,20,120
0,17,2,21,-63.0415,23.4166,250,1,7500,20,120
0,17,2,22,-62.3199,25.2744,250,1,7500,20,120
0,17,2,23,-64.318,19.6408,250,1,7500,20,120
0,17,2,24,0,0,250,1,7500,20,120
0,17,2,25,-63.7077,21.5382,250,1,7500,20,120
0,17,2,26,-65.3685,15.7961,250,1,7500,20,120
0,17,2,27,-64.8717,17.7262,250,1,7500,20,120
0,17,2,28,-66.1895,11.8959,250,1,7500,20,120
0,17,2,29,-65.8079,13.8521,250,1,7500,20,120
0,17,2,30,-66.778,7.95388,250,1,7500,20,120
0,17,2,31,-66.513,9.92925,250,1,7500,20,120
0,17,2,32,-67.1319,3.98392,250,1,7500,20,120
0,17,2,33,-66.9844,5.97152,250,1,7500,20,120
0,17,2,34,-67.25,-8.01948E-007,250,1,7500,20,120
0,17,2,35,-67.2205,1.99285,250,1,7500,20,120
0,17,2,36,-67.1319,-3.98392,250,1,7500,20,120
0,17,2,37,-67.2205,-1.99285,250,1,7500,20,120
0,17,2,38,-66.778,-7.95388,250,1,7500,20,120
0,17,2,39,-66.9844,-5.97152,250,1,7500,20,120
0,17,2,40,-66.1895,-11.8959,250,1,7500,20,120
0,17,2,41,-66.513,-9.92922,250,1,7500,20,120
0,17,2,42,-65.3685,-15.7961,250,1,7500,20,120
0,17,2,43,-65.8079,-13.8521,250,1,7500,20,120
0,17,2,44,-64.318,-19.6408,250,1,7500,20,120
0,17,2,45,-64.8717,-17.7262,250,1,7500,20,120
0,17,2,46,-63.0415,-23.4166,250,1,7500,20,120
0,17,2,47,0,0,250,1,7500,20,120
0,17,2,48,-63.7077,-21.5382,250,1,7500,20,120
0,17,2,49,-61.5435,-27.1101,250,1,7500,20,120
0,17,2,50,-62.3199,-25.2744,250,1,7500,20,120
0,17,2,51,-59.8294,-30.7083,250,1,7500,20,120
0,17,2,52,-60.7132,-28.9219,250,1,7500,20,120
0,17,2,53,-58.8932,-32.4678,250,1,7500,20,120
0,17,2,54,-57.9052,-34.1987,250,1,7500,20,120
0,17,2,55,-56.8663,-35.8996,250,1,7500,20,120
0,17,2,56,-55.7775,-37.569,250,1,7500,20,120
0,17,2,57,-54.6398,-39.2054,250,1,7500,20,120
0,17,2,58,0,0,250,1,7500,20,120
0,17,2,59,-53.454,-40.8073,250,1,7500,20,120
0,17,2,60,-52.2212,-42.3734,250,1,7500,20,120
0,17,2,61,-50.9426,-43.9023,250,1,7500,20,120
0,17,2,62,-49.6193,-45.3926,250,1,7500,20,120
0,17,2,63,-48.2524,-46.8431,250,1,7500,20,120
0,17,2,64,0,0,250,1,7500,20,120
0,17,2,65,0,0,250,1,7500,20,120
0,17,2,66,0,0,250,1,7500,20,120
0,17,2,67,0,0,250,1,7500,20,120
0,17,2,68,0,0,250,1,7500,20,120
0,17,2,69,0,0,250,1,7500,20,120
0,17,3,0,0,0,250,1,7500,20,120
0,17,3,1,0,0,250,1,7500,20,120
0,17,3,2,0,0,250,1,7500,20,120
0,17,3,3,0,0,250,1,7500,20,120
0,17,3,4,0,0,250,1,7500,20,120
0,17,3,5,0,0,250,1,7500,20,120
0,17,3,6,0,0,250,1,7500,20,120
0,17,3,7,-49.0379,49.0378,250,1,7500,20,120
0,17,3,8,-50.4434,47.5909,250,1,7500,20,120
0,17,3,9,-51.8062,46.1036,250,1,7500,20,120
0,17,3,10,-53.1252,44.5773,250,1,7500,20,120
0,17,3,11,-54.3992,43.0133,250,1,7500,20,120
0,17,3,12,-55.6272,41.4129,250,1,7500,20,120
0,17,3,13,0,0,250,1,7500,20,120
0,17,3,14,-56.8082,39.7775,250,1,7500,20,120
0,17,3,15,-57.9411,38.1084,250,1,7500,20,120
0,17,3,16,-59.0249,36.4071,250,1,7500,20,120
0,17,3,17,-60.0589,34.675,250,1,7500,20,120
0,17,3,18,-61.042,32.9135,250,1,7500,20,120
0,17,3,19,-62.8524,29.3086,250,1,7500,20,120
0,17,3,20,-61.9734,31.1242,250,1,7500,20,120
0,17,3,21,-64.4502,25.6045,250,1,7500,20,120
0,17,3,22,-63.6783,27.4681,250,1,7500,20,120
0,17,3,23,-65.83,21.8137,250,1,7500,20,120
0,17,3,24,0,0,250,1,7500,20,120
0,17,3,25,-65.1677,23.7191,250,1,7500,20,120
0,17,3,26,-66.987,17.9491,250,1,7500,20,120
0,17,3,27,-66.4366,19.8898,250,1,7500,20,120
0,17,3,28,-67.9173,14.0238,250,1,7500,20,120
0,17,3,29,-67.4807,15.9932,250,1,7500,20,120
0,17,3,30,-68.6178,10.051,250,1,7500,20,120
0,17,3,31,-68.2964,12.0425,250,1,7500,20,120
0,17,3,32,-69.0861,6.04425,250,1,7500,20,120
0,17,3,33,-68.8811,8.05105,250,1,7500,20,120
0,17,3,34,-69.3207,2.01704,250,1,7500,20,120
0,17,3,35,-69.2327,4.03233,250,1,7500,20,120
0,17,3,36,-69.3207,-2.01704,250,1,7500,20,120
0,17,3,37,-69.35,-0.000000827,250,1,7500,20,120
0,17,3,38,-69.0861,-6.04425,250,1,7500,20,120
0,17,3,39,-69.2327,-4.03233,250,1,7500,20,120
0,17,3,40,-68.6178,-10.051,250,1,7500,20,120
0,17,3,41,-68.8811,-8.05105,250,1,7500,20,120
0,17,3,42,-67.9173,-14.0238,250,1,7500,20,120
0,17,3,43,-68.2964,-12.0425,250,1,7500,20,120
0,17,3,44,-66.987,-17.9491,250,1,7500,20,120
0,17,3,45,-67.4807,-15.9932,250,1,7500,20,120
0,17,3,46,-65.83,-21.8137,250,1,7500,20,120
0,17,3,47,0,0,250,1,7500,20,120
0,17,3,48,-66.4366,-19.8898,250,1,7500,20,120
0,17,3,49,-64.4502,-25.6045,250,1,7500,20,120
0,17,3,50,-65.1677,-23.7191,250,1,7500,20,120
0,17,3,51,-62.8524,-29.3086,250,1,7500,20,120
0,17,3,52,-63.6783,-27.4681,250,1,7500,20,120
0,17,3,53,-61.9734,-31.1242,250,1,7500,20,120
0,17,3,54,-61.042,-32.9135,250,1,7500,20,120
0,17,3,55,-60.0589,-34.675,250,1,7500,20,120
0,17,3,56,-59.0249,-36.4071,250,1,7500,20,120
0,17,3,57,-57.9411,-38.1085,250,1,7500,20,120
0,17,3,58,0,0,250,1,7500,20,120
0,17,3,59,-56.8082,-39.7775,250,1,7500,20,120
0,17,3,60,-55.6272,-41.413,250,1,7500,20,120
0,17,3,61,-54.3992,-43.0133,250,1,7500,20,120
0,17,3,62,-53.1252,-44.5773,250,1,7500,20,120
0,17,3,63,-51.8062,-46.1036,250,1,7500,20,120
0,17,3,64,-50.4434,-47.5909,250,1,7500,20,120
0,17,3,65,0,0,250,1,7500,20,120
0,17,3,66,0,0,250,1,7500,20,120
0,17,3,67,0,0,250,1,7500,20,120
0,17,3,68,0,0,250,1,7500,20,120
0,17,3,69,0,0,250,1,7500,20,120
0,18,0,0,0,0,250,1,7500,20,120
0,18,0,1,0,0,250,1,7500,20,120
0,18,0,2,0,0,250,1,7500,20,120
0,18,0,3,0,0,250,1,7500,20,120
0,18,0,4,0,0,250,1,7500,20,120
0,18,0,5,0,0,250,1,7500,20,120
0,18,0,6,-50.5228,50.5228,250,1,7500,20,120
0,18,0,7,-51.9199,49.0859,250,1,7500,20,120
0,18,0,8,-53.2761,47.6105,250,1,7500,20,120
0,18,0,9,-54.5905,46.0975,250,1,7500,20,120
0,18,0,10,-55.8619,44.5483,250,1,7500,20,120
0,18,0,11,-57.0893,42.9641,250,1,7500,20,120
0,18,0,12,-58.2718,41.3461,250,1,7500,20,120
0,18,0,13,0,0,250,1,7500,20,120
0,18,0,14,-59.4085,39.6955,250,1,7500,20,120
0,18,0,15,-60.4985,38.0137,250,1,7500,20,120
